34233.075680004,1,17808169,100,2241800,1
34233.085449148,3,17808169,100,2241800,1
34233.221829329,3,17802947,87,2241500,1
34233.221829329,1,17813325,87,2241800,1
34233.256629271,3,17813325,87,2241800,1
34233.256629271,1,17814130,87,2241700,1
34233.408223818,3,17814130,87,2241700,1
34233.408223818,1,17822817,87,2241500,1
34233.417830238,1,17823745,100,2241800,1
34233.43258895,1,17824285,100,2241800,1
34233.473889226,3,17823745,100,2241800,1
34233.619144977,1,17831626,100,2242100,1
34233.628225156,3,17831626,100,2242100,1
34233.629733981,3,17824285,100,2241800,1
34233.629733981,1,17832110,100,2242100,1
34233.76490814,1,17835914,100,2242400,1
34233.769776825,1,17836088,100,2242400,1
34233.915570031,5,0,38,2242500,1
34233.915653845,5,0,29,2242500,1
34233.915653845,4,17835914,100,2242400,1
34233.915653845,4,17836088,71,2242400,1
34233.915778233,4,17836088,29,2242400,1
34234.16404396,1,17851126,100,2241500,1
34234.384484467,1,17866270,300,2244200,-1
34234.387132284,1,17866342,100,2244200,-1
34235.012386337,1,17889188,100,2241500,1
34237.490743302,3,17851126,100,2241500,1
34237.492337446,1,17963067,100,2242500,1
34237.495511591,3,17963067,100,2242500,1
34237.63550326,1,17967562,67,2242500,1
34240.008747756,3,17866270,300,2244200,-1
34240.011093076,1,18040154,100,2242500,1
34240.011692902,1,18040192,100,2244200,-1
34240.022916349,4,17967562,67,2242500,1
34240.022916349,4,18040154,100,2242500,1
34240.022916349,5,0,133,2242500,1
34240.02316124,1,18040889,100,2242500,1
34240.026562698,4,18040889,100,2242500,1
34240.026825796,1,18041087,100,2242500,1
34240.344836321,1,18049859,77,2242500,1
34241.521556909,5,0,100,2242600,1
34241.699711291,4,18041087,100,2242500,1
34241.699961769,1,18082568,100,2242500,1
34242.009261551,3,18040192,100,2244200,-1
34242.01625648,4,18049859,77,2242500,1
34242.01625648,4,18082568,23,2242500,1
34242.016481786,1,18089311,100,2242500,1
34244.430906893,4,18082568,77,2242500,1
34244.430906893,4,18089311,23,2242500,1
34244.431159304,1,18148394,31,2242500,1
34244.433892693,4,18089311,77,2242500,1
34244.433892693,4,18148394,23,2242500,1
34244.43400728,4,18148394,8,2242500,1
34244.43777594,4,18041637,100,2241800,1
34244.569134492,5,0,100,2242000,-1
34245.2564172,1,18172812,16,2241300,1
34245.512185712,1,18178733,200,2241900,-1
34245.512359815,4,18172812,16,2241300,1
34245.512866688,4,18178733,200,2241900,-1
34245.513222246,3,17866342,100,2244200,-1
34245.513309352,1,18178856,200,2241900,1
34245.513325389,1,18178858,200,2241900,1
34245.513338443,1,18178865,200,2241900,1
34245.515058317,1,18179205,100,2244500,-1
34245.954758575,3,18178865,200,2241900,1
34245.966604549,3,18178858,200,2241900,1
34246.033579798,1,18193981,200,2244200,-1
34246.036138083,1,18194101,100,2244200,-1
34246.218550405,3,18178856,200,2241900,1
34250.005982141,3,18193981,200,2244200,-1
34250.016994523,3,17455154,10,2240000,1
34250.017118716,1,18286174,10,2239400,1
34250.018037466,3,18286174,10,2239400,1
34250.018164917,1,18286315,10,2239100,1
34250.018847293,3,18286315,10,2239100,1
34250.018969632,1,18286630,10,2239500,1
34250.021343613,3,18286630,10,2239500,1
34250.021449181,1,18287021,10,2239000,1
34250.022635213,3,18287021,10,2239000,1
34250.022735727,1,18287108,10,2240000,1
34250.025791165,3,18287108,10,2240000,1
34250.025896175,1,18287319,10,2239000,1
34250.028171393,3,18287319,10,2239000,1
34250.028299867,1,18287475,10,2239100,1
34250.03947888,3,18287475,10,2239100,1
34250.039601702,1,18288158,10,2239200,1
34250.043063742,3,18288158,10,2239200,1
34250.043167045,1,18288309,10,2239000,1
34250.045067535,3,18288309,10,2239000,1
34250.045175914,1,18288361,10,2239100,1
34250.061796398,3,18288361,10,2239100,1
34250.061907749,1,18289006,10,2239200,1
34250.065065645,3,18289006,10,2239200,1
34250.065198504,1,18289230,10,2239000,1
34250.067186589,3,18289230,10,2239000,1
34250.067315211,1,18289323,10,2239100,1
34250.118153422,3,18289323,10,2239100,1
34250.11826538,1,18290737,10,2239200,1
34250.122089833,3,18290737,10,2239200,1
34250.122188711,1,18290793,10,2239000,1
34250.12506722,3,18290793,10,2239000,1
34250.125182156,1,18290838,10,2239100,1
34250.141265874,3,18290838,10,2239100,1
34250.141395469,1,18291165,10,2239200,1
34250.144986001,3,18291165,10,2239200,1
34250.145127429,1,18291275,10,2239000,1
34250.147165195,3,18291275,10,2239000,1
34250.147287634,1,18291334,10,2239100,1
34250.162046943,3,18291334,10,2239100,1
34250.162162958,1,18291715,10,2239200,1
34250.166330783,3,18291715,10,2239200,1
34250.166442292,1,18291916,10,2239000,1
34250.168619584,3,18291916,10,2239000,1
34250.168721071,1,18291991,10,2239100,1
34250.192583259,3,18291991,10,2239100,1
34250.192735934,1,18292501,10,2239200,1
34250.196326222,3,18292501,10,2239200,1
34250.196446502,1,18292582,10,2239000,1
34250.198822272,3,18292582,10,2239000,1
34250.198937364,1,18292645,10,2239100,1
34250.515510604,3,18292645,10,2239100,1
34250.515636631,1,18298729,10,2239200,1
34250.519298127,3,18298729,10,2239200,1
34250.519419388,1,18298826,10,2239000,1
34250.521908377,3,18298826,10,2239000,1
34250.522019866,1,18298903,10,2239100,1
34251.918125844,3,18298903,10,2239100,1
34251.918233582,1,18333357,10,2239200,1
34251.921881886,3,18333357,10,2239200,1
34251.92199976,1,18333652,10,2239000,1
34251.924325204,3,18333652,10,2239000,1
34251.924428339,1,18333775,10,2239100,1
34252.028740152,3,18333775,10,2239100,1
34252.028870194,1,18340262,10,2239200,1
34252.032883429,3,18340262,10,2239200,1
34252.033035928,1,18341360,10,2239000,1
34252.03614053,3,18341360,10,2239000,1
34252.036267479,1,18342535,10,2239100,1
34252.047355099,3,18342535,10,2239100,1
34252.047523286,1,18344659,10,2239200,1
34252.051142914,3,18344659,10,2239200,1
34252.051266088,1,18344995,10,2239000,1
34252.053178863,3,18344995,10,2239000,1
34252.053304992,1,18345223,10,2239100,1
34252.170820716,1,18352030,1,2244100,-1
34253.427339906,3,18345223,10,2239100,1
34256.198160234,1,18430161,200,2243500,-1
34256.200894684,1,18430228,100,2243500,-1
34259.726518101,5,0,12,2242500,-1
34259.726518101,5,0,11,2243300,-1
34260.059973418,3,18430161,200,2243500,-1
34262.075962987,1,18622989,100,2243000,-1
34262.078737778,1,18623148,100,2243000,-1
34265.642112939,3,18623148,100,2243000,-1
34269.583683523,1,18813442,183,2241900,-1
34269.587736529,1,18813484,100,2241900,-1
34269.863964995,1,18819065,8,2241300,-1
34271.768671447,1,18877451,1,2238700,1
34273.481428665,5,0,100,2239500,1
34273.580560532,4,18877451,1,2238700,1
34273.580560532,4,18073344,99,2238600,1
34273.777957454,1,18930320,100,2239800,1
34273.778069959,4,18930320,65,2239800,1
34273.778071743,4,18930320,35,2239800,1
34275.373462102,1,18966278,100,2240200,1
34275.373845302,4,18966278,100,2240200,1
34275.409932589,1,18966862,1,2241300,-1
34276.757112215,1,18992920,1,2240200,-1
34280.572697869,4,18992920,1,2240200,-1
34283.720559708,5,0,1,2238800,1
34283.723111906,5,0,1,2238800,1
34285.523171297,3,18993622,1,2241200,-1
34285.599642589,4,18073344,1,2238600,1
34287.830306672,3,18819065,8,2241300,-1
34288.733528968,1,19300526,100,2238400,1
34289.50116176,1,19314473,100,2240500,-1
34289.504443505,1,19314520,100,2240500,-1
34293.413868904,5,0,24,2240100,-1
34297.208367828,5,0,3,2240000,-1
34297.208367828,5,0,1,2240300,-1
34297.208367828,4,19314473,100,2240500,-1
34297.208367828,4,19314520,96,2240500,-1
34297.20844806,4,19314520,4,2240500,-1
34297.318326126,3,19455584,1,2241000,-1
34303.331437641,5,0,68,2238800,1
34303.331437641,5,0,32,2238700,1
34303.352525322,5,0,68,2238700,1
34303.352525322,5,0,32,2238500,1
34303.449611048,1,19620235,1,2240000,-1
34303.676516992,5,0,67,2238500,1
34303.676516992,4,18433707,22,2238400,1
34303.676516992,4,19300526,33,2238400,1
34303.676633108,4,19300526,67,2238400,1
34303.774660722,1,19626727,100,2238200,1
34303.774770353,3,19626727,100,2238200,1
34303.774770353,1,19626737,100,2238100,1
34303.886308993,1,19628332,10,2240000,-1
34303.886423688,3,19626737,100,2238100,1
34303.886423688,1,19628333,100,2238000,1
34304.18346964,3,19620235,1,2240000,-1
34304.259734597,1,19653110,1,2240000,-1
34306.974443323,5,0,100,2238200,1
34307.01537131,5,0,100,2238200,1
34307.01537131,4,19628333,100,2238000,1
34307.760800374,5,0,16,2238700,1
34307.762314188,3,19628332,10,2240000,-1
34307.762428852,1,19731576,10,2239000,-1
34307.805756232,3,19731576,10,2239000,-1
34307.805874894,1,19732295,10,2240000,-1
34307.879459182,1,19733385,1,2239500,-1
34307.900942432,1,19733687,10,2239000,-1
34307.906090773,3,19733687,10,2239000,-1
34307.975053503,1,19736143,10,2239000,-1
34308.09194531,3,19736143,10,2239000,-1
34308.24050751,5,0,14,2239200,-1
34308.24050751,5,0,74,2239400,-1
34309.163587359,5,0,1,2236900,1
34309.168318168,1,19774189,10,2239500,-1
34309.17127297,3,19774189,10,2239500,-1
34309.172333237,1,19774450,10,2239500,-1
34309.396377585,5,0,2,2237000,1
34309.724071262,5,0,97,2237100,1
34309.724071262,5,0,3,2236600,1
34309.729740843,1,19791130,100,2236600,1
34309.731364919,4,19791130,100,2236600,1
34309.73335404,5,0,100,2236600,1
34309.814413615,3,19774450,10,2239500,-1
34309.81452914,1,19793043,10,2239400,-1
34309.820541761,3,19793043,10,2239400,-1
34309.820660363,1,19793184,10,2239300,-1
34309.826677544,3,19793184,10,2239300,-1
34309.82678364,1,19793341,10,2239200,-1
34309.874457615,3,19793341,10,2239200,-1
34309.874562124,1,19794320,10,2239100,-1
34309.903927904,4,11474176,2,2236500,1
34309.905401657,4,19233799,11,2236100,1
34309.905493242,4,3920359,15,2236000,1
34309.935023582,3,19794320,10,2239100,-1
34309.935135681,1,19795607,10,2238900,-1
34310.049966007,1,19808492,100,2237700,1
34310.05008884,4,19808492,100,2237700,1
34310.250442987,3,19795607,10,2238900,-1
34310.250559105,1,19818565,10,2238200,-1
34310.319349001,1,19822943,1,2236000,-1
34310.319445283,4,19822943,1,2236000,-1
34310.320447107,1,19823062,1,2238100,-1
34311.114261675,5,0,100,2235200,1
34311.248716123,1,19846261,100,2237300,1
34311.248829896,4,19846261,39,2237300,1
34311.248832108,4,19846261,61,2237300,1
34312.922501137,5,0,1,2235100,1
34312.997740668,1,19879921,1,2236700,-1
34314.089771135,5,0,100,2236400,-1
34314.290483232,5,0,1,2235200,1
34317.492216779,5,0,97,2236300,-1
34317.492216779,4,19879921,1,2236700,-1
34318.693912228,1,19985448,99,2237000,-1
34318.955212478,3,4632045,100,2235000,1
34318.955374565,1,19990731,94,2235000,1
34320.529624332,4,19985448,36,2237000,-1
34322.029388112,4,19985448,49,2237000,-1
34322.029499668,4,19985448,14,2237000,-1
34323.015938125,5,0,200,2235800,1
34323.955107319,5,0,100,2237400,-1
34323.955107319,5,0,51,2237700,-1
34323.955107319,5,0,149,2237900,-1
34323.960412884,4,19823062,1,2238100,-1
34323.960412884,4,19959875,10,2238200,-1
34324.036795386,4,19859519,2,2238600,-1
34326.285424726,1,20164379,100,2238900,-1
34328.983815413,5,0,100,2238800,-1
34328.99197562,4,20164379,100,2238900,-1
34329.733823743,1,20254663,100,2236100,1
34331.473240382,1,20298432,100,2239200,1
34331.475862848,5,0,80,2239300,1
34331.475862848,5,0,20,2239300,1
34331.641287078,1,20301070,100,2239900,1
34331.997076966,5,0,100,2241600,-1
34334.312939243,1,20343976,200,2241700,1
34334.313052854,4,19183169,100,2241900,-1
34334.31308303,1,20343986,100,2241700,1
34334.313122274,4,19183169,187,2241900,-1
34334.31313661,4,20343976,200,2241700,1
34334.313164743,4,19183169,13,2241900,-1
34334.31322266,3,20343986,100,2241700,1
34334.31322266,1,20344002,100,2241700,1
34334.313311754,3,20344002,100,2241700,1
34334.313311754,1,20344005,100,2241700,1
34334.337789563,1,20344274,1,2242800,-1
34334.4335549,4,20344274,1,2242800,-1
34334.439639946,5,0,99,2243400,-1
34334.650755635,5,0,1,2243400,-1
34334.650755635,4,19948313,99,2243600,-1
34334.650886984,3,20344005,100,2241700,1
34334.650886984,1,20350495,100,2242800,1
34334.650990622,3,20350495,100,2242800,1
34334.650990622,1,20350503,100,2240600,1
34334.77609045,3,20350503,100,2240600,1
34334.77609045,1,20353511,100,2240300,1
34334.84224548,1,20355014,50,2242500,-1
34334.842372007,3,20353511,100,2240300,1
34334.842372007,1,20355018,100,2239700,1
34336.989056013,3,20355018,100,2239700,1
34336.989056013,1,20410319,100,2239400,1
34338.568644947,1,20436930,51,2241900,1
34338.568752096,4,20436930,51,2241900,1
34338.568788127,3,20410319,100,2239400,1
34338.568788127,1,20436945,100,2241800,1
34338.57704422,5,0,100,2241900,1
34338.57746592,4,20436945,100,2241800,1
34338.57998244,1,20437784,200,2236200,1
34338.580172803,3,20437784,200,2236200,1
34338.600258933,1,20439224,2,2242000,-1
34338.647104678,3,20254663,100,2236100,1
34338.718822066,1,20443473,100,2236200,1
34338.771867834,3,20443473,100,2236200,1
34339.18248368,1,20455022,100,2236600,1
34339.266893274,3,20455022,100,2236600,1
34339.302889099,1,20457452,200,2235300,1
34339.306545204,3,20457452,200,2235300,1
34339.643435975,1,20465048,200,2235300,1
34339.64460833,3,20465048,200,2235300,1
34341.81144042,3,20439224,2,2242000,-1
34345.300997572,1,20583033,100,2240500,1
34345.91245982,4,20583033,1,2240500,1
34346.151252424,4,20583033,1,2240500,1
34346.342334214,4,20583033,98,2240500,1
34346.349686489,5,0,20,2241000,1
34346.440109442,1,20618589,100,2239300,1
34346.440420409,3,20618589,100,2239300,1
34346.440420409,1,20618667,100,2239000,1
34347.565963644,1,20652047,200,2242000,-1
34347.566107004,3,20618667,100,2239000,1
34347.566107004,1,20652049,100,2237900,1
34348.42300045,1,20674653,1,2241900,-1
34348.424633349,3,20674653,1,2241900,-1
34348.424633349,1,20675051,2,2241900,-1
34348.591359809,4,20652049,100,2237900,1
34348.615040133,3,20440498,5,2235200,1
34348.835885633,1,20687888,100,2238200,1
34348.836259799,4,20687888,100,2238200,1
34349.294726903,1,20725771,100,2241900,-1
34350.072817915,1,20753785,2,2241400,-1
34350.072944278,1,20753796,2,2241300,-1
34351.126507929,1,20779824,200,2241300,-1
34352.745092553,1,20812077,200,2240000,-1
34352.745226435,1,20812082,2,2239900,-1
34352.757715015,5,0,63,2237950,1
34357.318056809,1,20897618,100,2238300,1
34357.318175769,4,20897618,2,2238300,1
34357.318428634,4,20897618,98,2238300,1
34357.923410664,1,20905547,100,2239400,-1
34357.923525155,1,20905551,2,2239300,-1
34357.942362267,1,20905801,2,2238400,-1
34357.942476412,1,20905802,2,2238300,-1
34367.395507637,4,20905802,2,2238300,-1
34367.395507637,4,20905801,2,2238400,-1
34367.493596883,3,20905834,1,2238900,-1
34367.521110338,1,21116099,1,2238600,-1
34367.52287082,1,21116125,1,2238600,-1
34369.757504506,1,21158422,100,2238600,-1
34372.184220624,1,21200354,200,2238600,-1
34376.537934843,3,21116099,1,2238600,-1
34376.539609224,3,21116125,1,2238600,-1
34377.54756196,3,21200354,200,2238600,-1
34377.54767164,1,21283697,200,2238300,-1
34377.568087689,1,21283999,1,2237600,-1
34377.569715065,1,21284027,1,2237600,-1
34378.423656334,4,21283999,1,2237600,-1
34378.423656334,4,21284027,1,2237600,-1
34378.426210489,1,21294878,100,2238200,-1
34378.435754289,5,0,98,2238100,-1
34378.436354123,3,21294878,100,2238200,-1
34378.43741492,1,21294996,100,2238200,-1
34380.651736573,3,21294996,100,2238200,-1
34380.689368228,1,21342263,100,2237900,-1
34380.705832358,1,21343808,1,2237900,-1
34386.849534174,3,21343808,1,2237900,-1
34389.158911225,1,21508773,1,2237700,-1
34391.717387269,1,21559847,100,2237700,-1
34393.083517496,1,21587203,100,2237700,-1
34394.943670842,1,21616444,100,2237500,-1
34394.961784665,1,21616642,1,2237500,-1
34395.842954443,4,21616444,100,2237500,-1
34395.843912012,4,21616642,1,2237500,-1
34395.8448386,4,21508773,1,2237700,-1
34395.8448386,4,21559847,100,2237700,-1
34395.8448386,4,21587203,99,2237700,-1
34395.845004983,4,21587203,1,2237700,-1
34395.846948302,1,21636092,100,2237700,-1
34395.847114343,4,21636092,100,2237700,-1
34395.84711567,5,0,100,2237700,-1
34395.847426932,1,21636299,100,2237700,-1
34395.847633378,4,21636299,96,2237700,-1
34395.84765383,4,21636299,4,2237700,-1
34395.847908744,1,21636573,100,2237700,-1
34395.848862847,4,21636573,69,2237700,-1
34395.849035972,4,21636573,31,2237700,-1
34395.849053644,5,0,100,2237700,-1
34395.849212413,1,21637454,100,2237700,-1
34395.851468036,4,21637454,100,2237700,-1
34395.851552647,3,21138842,200,2239800,-1
34395.851552647,1,21638597,200,2239500,-1
34395.851724689,1,21638670,100,2237700,-1
34395.873668475,4,21638670,12,2237700,-1
34395.87391655,1,21644399,100,2237700,-1
34395.938548754,4,21638670,88,2237700,-1
34395.938548754,4,21644399,12,2237700,-1
34395.938879927,1,21650189,67,2237700,-1
34396.023181395,4,21644399,88,2237700,-1
34396.023181395,4,21650189,67,2237700,-1
34396.023552171,3,21638597,200,2239500,-1
34396.023552171,1,21655826,200,2239700,-1
34396.036005286,3,21655826,200,2239700,-1
34396.036005286,1,21656537,200,2239900,-1
34396.786735934,1,21674864,7,2236000,1
34396.787103828,3,21656537,200,2239900,-1
34397.204422176,1,21683768,500,2236000,1
34400.045403237,1,21748178,400,2239900,-1
34400.295960669,2,21748178,200,2239900,-1
34400.301749181,3,21748178,200,2239900,-1
34402.151569693,1,21798025,200,2239900,-1
34402.732493191,5,0,45,2237000,1
34402.779461169,1,21806628,1,2238800,-1
34405.798614112,4,21806628,1,2238800,-1
34406.543623358,1,21866410,100,2236500,1
34406.543642815,1,21866411,100,2239600,-1
